Date, Open, High, Low, Close, Volume
09/14/15,14.95,15,14,14.95,9800
09/11/2015,15,15,15,15,1300
09/10/2015,15,15,15,15,100100
09/09/2015,15,15,15,15,13000
09/08/2015,15.05,15.2,15,15.05,20500
09/07/2015,15.2,15.2,15.2,15.2,3400
09/03/2015,15.2,16.5,14.85,15.2,3500
09/02/2015,16.5,17,16.5,16.5,3800
09/01/2015,17.1,17.6,17,17.1,3700
08/31/15,17.6,18,17.1,17.6,28400
08/28/15,17.85,17.95,17.7,17.85,26900
08/27/15,17.85,19.5,17.75,17.85,13900
08/26/15,17.75,18.5,17.75,17.75,15000
08/25/15,17.85,18,17.75,17.85,21200
08/24/15,17.55,17.8,17.5,17.55,7700
08/21/15,17.45,17.65,17.4,17.45,97000
08/20/15,17.6,17.75,17.2,17.6,35600
08/19/15,17.65,17.75,17.3,17.65,6300
08/18/15,17.7,17.75,17.5,17.7,7100
08/17/15,18.05,19.5,17.8,18.05,11600
08/14/15,17.85,18.7,17.1,17.85,21200
08/13/15,17,18.65,16,17,1106000
08/11/2015,15,16.1,15,15,629500
08/10/2015,16.1,16.1,16.1,16.1,7000
08/07/2015,16.1,16.1,16.1,16.1,100
08/06/2015,15.9,16.5,15,15.9,9400
08/05/2015,16,16.1,15.5,16,3600
08/04/2015,16,16,15.75,16,19900
08/03/2015,16.05,16.45,16,16.05,700
07/31/15,17.1,17.5,16.8,17.1,19500
07/30/15,16.95,17,16.9,16.95,4000
07/29/15,16.8,16.85,16,16.8,9300
07/28/15,16.4,16.85,15.5,16.4,4400
07/27/15,16.2,16.6,16.2,16.2,1200
07/24/15,15.75,16.5,15.5,15.75,600
07/23/15,15.75,16.2,15.7,15.75,1200
07/22/15,16,16,16,16,1000
07/21/15,16.55,16.6,16.15,16.55,38300
07/20/15,16.2,16.2,16.15,16.2,2600
07/17/15,16.5,16.55,16.4,16.5,900
07/16/15,16.35,16.5,16.3,16.35,6100
07/15/15,16.55,16.85,16.3,16.55,4900
07/14/15,16.3,16.6,16.3,16.3,2000
07/13/15,16.4,16.6,16.3,16.4,14400
07/10/2015,16.6,16.8,16.3,16.6,14200
07/09/2015,16.45,16.5,16.3,16.45,20600
07/08/2015,16.35,16.45,16.3,16.35,29300
07/07/2015,16.3,16.45,16.1,16.3,1100
07/06/2015,16.25,16.45,16.15,16.25,3400
07/03/2015,16.45,16.5,16.05,16.45,19500
07/02/2015,16.1,16.3,16,16.1,10400
07/01/2015,16.45,16.5,16,16.45,53400
06/30/15,16.45,16.5,16.1,16.45,34900
06/29/15,16.85,17,16,16.85,6000
06/26/15,16.45,16.5,16.25,16.45,60400
06/25/15,16,16,16,16,12000
06/24/15,15.9,16,15,15.9,27600
06/23/15,15.2,15.95,14.8,15.2,6300
06/22/15,15.35,15.55,15,15.35,5800
06/19/15,15.8,15.95,15.8,15.8,103800
06/18/15,15.55,15.55,15.55,15.55,1000
06/17/15,15.15,15.2,15,15.15,7000
06/16/15,15,15.95,15,15,4000
06/15/15,14.85,15.95,14.7,14.85,7500
06/12/2015,15.55,16,15.2,15.55,2200
06/11/2015,14.65,15.85,14.3,14.65,5200
06/10/2015,15.2,15.25,14.25,15.2,17800
06/09/2015,15.8,15.9,15.5,15.8,1400
06/08/2015,15.95,16,15.9,15.95,2000
06/05/2015,15.95,16,15.25,15.95,20100
06/04/2015,15.25,15.35,15.15,15.25,800
06/03/2015,15.95,16.5,15.35,15.95,5400
06/02/2015,16.3,16.5,16,16.3,5600
05/29/15,15.35,16.05,15.15,15.35,2900
05/28/15,16.35,16.45,15.15,16.35,15400
05/27/15,16.2,16.7,16.05,16.2,15000
05/25/15,15.5,15.5,15.5,15.5,1700
05/22/15,15.95,16.5,15.5,15.95,54200
05/21/15,15.5,15.5,15.5,15.5,500
05/20/15,15.45,16.5,15.15,15.45,3900
05/19/15,15.2,15.4,15.15,15.2,3200
05/18/15,15.45,17,15.15,15.45,4200
05/15/15,16.15,16.5,15.05,16.15,1700
05/14/15,15.85,16,15,15.85,35500
05/13/15,16.1,16.5,15,16.1,108200
05/12/2015,16.5,17,16.3,16.5,32500
05/11/2015,16.85,17,16.3,16.85,15700
05/08/2015,16.75,16.75,16.55,16.75,15900
05/07/2015,16.75,17,16.4,16.75,93900
05/06/2015,16.6,16.8,16.3,16.6,28700
05/05/2015,16.55,16.7,16.3,16.55,14800
05/04/2015,16.35,16.5,16.05,16.35,95900
04/30/15,16.45,16.5,16.45,16.45,13700
04/29/15,16.45,16.5,16.45,16.45,8700
04/28/15,16.45,16.5,16,16.45,18200
04/27/15,16.25,16.5,16,16.25,17800
04/24/15,16,16.5,15.35,16,21400
04/23/15,15.75,16,15.05,15.75,18100
04/22/15,15.35,15.7,15.05,15.35,2900
04/21/15,15.9,16,15.05,15.9,5700
04/20/15,15.5,16.5,15,15.5,7500
04/17/15,15.95,16,15.75,15.95,4100
04/16/15,16.05,16.7,16,16.05,13000
04/15/15,16.7,17.5,15.3,16.7,111800
04/14/15,17,18,16.8,17,44600
04/13/15,17,17.5,16.75,17,40100
04/10/2015,17.05,17.5,16.5,17.05,40300
04/09/2015,16.5,16.6,14.35,16.5,133900
04/08/2015,15.1,15.55,14.15,15.1,113000
04/07/2015,14.15,14.15,14.15,14.15,200
04/01/2015,14.35,14.35,14.35,14.35,900
03/31/15,14.35,14.5,13.7,14.35,9300
03/27/15,13.85,14.4,13.75,13.85,2700
03/26/15,13.7,13.75,13.65,13.7,38500
03/25/15,14,14.5,13.75,14,9100
03/24/15,13.95,14,13.75,13.95,8900
03/23/15,14,14,14,14,800
03/20/15,13.75,14,13.65,13.75,12100
03/19/15,13.95,15,13.65,13.95,2200
03/18/15,14.9,15,14.5,14.9,6700
03/17/15,13.7,15,13.65,13.7,5800
03/16/15,15.15,15.15,15.15,15.15,400
03/13/15,15.6,15.8,15,15.6,4500
03/12/2015,15.65,15.75,15.65,15.65,4400
03/11/2015,15.75,15.85,15.5,15.75,23800
03/10/2015,15.6,15.95,15.6,15.6,16600
03/09/2015,15.7,15.95,15.6,15.7,1900
03/06/2015,15.65,16,15.4,15.65,177300
03/05/2015,15.9,17,15.4,15.9,7400
03/04/2015,15.75,16.3,15.4,15.75,5900
03/03/2015,15.4,15.6,15.4,15.4,64000
03/02/2015,15.5,15.6,14.5,15.5,94400
02/27/15,15.35,15.6,15,15.35,9800
02/26/15,15.4,15.55,15,15.4,38900
02/25/15,15.25,15.45,15.2,15.25,8300
02/24/15,15.45,15.8,15.2,15.45,13400
02/23/15,15.55,15.6,15.3,15.55,40200
02/20/15,15,15.3,15,15,37000
02/19/15,15.35,15.5,15,15.35,44300
02/18/15,15.05,15.8,14.1,15.05,35800
02/17/15,14.4,14.75,13.3,14.4,77200
02/16/15,13.5,14,13.2,13.5,21500
02/12/2015,13.45,13.5,13.4,13.45,2200
02/11/2015,13.65,14,13.5,13.65,3800
02/10/2015,13.75,14,13.3,13.75,9400
02/09/2015,13.4,14,13,13.4,15300
02/06/2015,13.05,13.5,12.7,13.05,9400
02/05/2015,13.05,13.1,13,13.05,10600
02/04/2015,12.95,13,12.75,12.95,3600
02/03/2015,13,13,13,13,900
02/02/2015,12.95,13,12.7,12.95,9600
01/30/15,12.95,13,12.7,12.95,11300
01/29/15,12.85,13.35,12.55,12.85,12500
01/28/15,13,13.4,12.55,13,34100
01/27/15,12.95,13.65,12.7,12.95,28400
01/26/15,12.9,13,12.9,12.9,3400
01/23/15,12.9,13,12.7,12.9,3200
01/22/15,12.95,13,12.8,12.95,10900
01/21/15,12.95,13.1,12.8,12.95,1800
01/20/15,12.7,13,12.55,12.7,700
01/19/15,12.5,13,12.5,12.5,25800
01/16/15,12.5,12.8,11.8,12.5,34900
01/15/15,12.95,13,12.8,12.95,45100
01/14/15,12.9,13,12.8,12.9,106700
01/13/15,12.6,12.8,12,12.6,5900
01/12/2015,12.8,12.95,12.5,12.8,11400
01/09/2015,12.8,12.95,12.7,12.8,2000
01/08/2015,12.95,13,12.8,12.95,10500
01/07/2015,12.95,13,12.65,12.95,7400
01/06/2015,12.85,13,12.85,12.85,105700
01/05/2015,13,13,13,13,1500
01/02/2015,13,13,13,13,1000
12/31/14,12.85,13,12.8,12.85,4200
12/30/14,12.6,13,12.5,12.6,24100
12/29/14,12.75,13,12.5,12.75,23000
12/24/14,11.95,12.8,11.8,11.95,9400
12/23/14,11.65,12.7,11.65,11.65,204500
12/22/14,12.9,13.6,12.7,12.9,14200
12/19/14,12.95,13.45,12.7,12.95,60200
12/18/14,13.3,13.3,13.25,13.3,67500
12/17/14,12.8,13.2,12.5,12.8,11500
12/16/14,12.8,12.95,12.55,12.8,2700
12/15/14,12.95,13,12.6,12.95,31500
12/11/2014,13.1,13.2,13,13.1,14100
12/10/2014,13.15,13.5,12.6,13.15,3300
12/09/2014,13.4,13.5,13,13.4,800
12/08/2014,12.8,13.75,12.5,12.8,4900
12/05/2014,13,13.65,12.8,13,23300
12/04/2014,12.85,13,12.55,12.85,17400
12/03/2014,12.5,13.85,12.5,12.5,51400
12/02/2014,13.85,14,13.5,13.85,110300
12/01/2014,13.85,13.9,13.5,13.85,10700
11/28/14,13.65,13.9,13,13.65,1500
11/27/14,13.2,13.95,12.8,13.2,5000
11/26/14,13.85,14,13.2,13.85,7200
11/25/14,13.95,14,13.5,13.95,50900
11/24/14,13.95,14.1,13.85,13.95,2700
11/21/14,14,14.4,13,14,9800
11/20/14,13.75,13.9,12.7,13.75,44100
11/19/14,12.7,12.7,12.7,12.7,2300
11/18/14,11.55,12.15,11.5,11.55,5900
11/17/14,12.25,13.45,11.75,12.25,2300
11/14/14,12.55,13,12.2,12.55,25100
11/13/14,12.5,12.6,12.5,12.5,17600
11/12/2014,12.85,12.9,12.85,12.85,17700
11/11/2014,12.85,12.9,12.6,12.85,2800
11/10/2014,12.65,12.9,11.7,12.65,18200
11/07/2014,12.95,13.5,12.4,12.95,15300
11/06/2014,12.85,13,12.5,12.85,66500
11/05/2014,13,13.5,13,13,42200
11/04/2014,13.65,13.8,13.5,13.65,3600
11/03/2014,13.8,13.9,13.7,13.8,4200
10/31/14,13.5,13.7,13.5,13.5,15000
10/30/14,13.7,13.9,13.5,13.7,3500
10/29/14,13.2,13.9,12.75,13.2,23200
10/28/14,14,14.45,14,14,4800
10/27/14,14,14.45,13.5,14,13300
10/24/14,14.4,14.5,14,14.4,4800
10/23/14,14,14.45,14,14,2400
10/22/14,14.4,14.5,13.5,14.4,19400
10/21/14,14.5,14.5,14.5,14.5,10600
10/17/14,14.4,14.5,14,14.4,7600
10/16/14,14.1,14.5,13.75,14.1,20800
10/15/14,14.35,14.75,13.5,14.35,13500
10/14/14,14.7,14.75,14.6,14.7,92100
10/13/14,14.75,14.8,14.75,14.75,7100
10/10/2014,14.7,14.8,14.6,14.7,18700
10/09/2014,14.75,14.8,14.6,14.75,66300
10/08/2014,15.05,15.2,14.8,15.05,77000
10/07/2014,14.65,15,14.6,14.65,96100
10/06/2014,14.6,15,13.95,14.6,14600
10/03/2014,14.7,14.95,14.05,14.7,5400
10/02/2014,14.45,14.9,13,14.45,294100
10/01/2014,14.3,14.5,14.2,14.3,2400
09/30/14,14.5,15,14.5,14.5,26400
09/29/14,14.05,14.5,13.75,14.05,22000
09/26/14,14.45,14.95,14.2,14.45,38000
09/25/14,14.7,14.8,14.2,14.7,19900
09/24/14,14.2,14.8,14.2,14.2,6800
09/23/14,14.55,15,14.4,14.55,24300
09/22/14,14.45,15,14.45,14.45,7100
09/19/14,14.5,15.2,14.4,14.5,48300
09/18/14,14.4,14.5,14.35,14.4,21000
09/17/14,14.45,15.4,14.45,14.45,9700
09/16/14,14.4,15,14.35,14.4,13900
09/15/14,14.35,14.4,14.35,14.35,6800
09/12/2014,15,15,14.35,15,163300
09/11/2014,15.05,15.5,15,15.05,3200
09/10/2014,15.5,15.5,15.5,15.5,500
09/09/2014,15.95,15.95,15.95,15.95,1400
09/08/2014,15.75,15.95,15.4,15.75,11400
09/05/2014,15.6,15.65,15.6,15.6,5000
09/04/2014,15.6,15.65,15.4,15.6,4300
09/03/2014,15.35,15.7,14.4,15.35,4100
09/02/2014,15.65,15.9,14.3,15.65,28400
09/01/2014,15.2,15.2,15.2,15.2,200
08/29/14,15.45,15.45,15.45,15.45,1000
08/28/14,14.5,14.5,14.5,14.5,10800
08/27/14,14.4,15,14.3,14.4,2100
08/26/14,14.35,14.6,14.3,14.35,600
08/25/14,14.6,15.5,14.3,14.6,700
08/22/14,14.5,15.2,14,14.5,79800
08/21/14,14.7,15,14.7,14.7,21700
08/20/14,15.25,15.95,14.55,15.25,7100
08/19/14,15.55,15.95,15.5,15.55,1200
08/18/14,15.5,15.55,15.5,15.5,700
08/15/14,15.55,15.95,15.5,15.55,3300
08/14/14,15.95,16,15.5,15.95,26100
08/13/14,15.5,15.5,15.5,15.5,400
08/12/2014,16.3,16.5,16,16.3,11700
08/11/2014,15.15,15.5,14.9,15.15,3500
08/08/2014,14.95,15,14.55,14.95,16700
08/07/2014,14.9,14.95,14.9,14.9,6500
08/06/2014,15.35,15.4,14.85,15.35,14000
08/05/2014,15.45,15.6,14.85,15.45,4800
08/01/2014,15.4,16.1,14.8,15.4,9600
07/31/14,15.95,16,15.95,15.95,6400
07/30/14,15.75,16.15,15.25,15.75,1500
07/28/14,15.95,16.2,15.8,15.95,147900
07/25/14,15.6,15.9,15.4,15.6,900
07/24/14,15.3,16,15,15.3,4100
07/23/14,15.25,15.3,15,15.25,68900
07/22/14,15.3,15.35,15.3,15.3,26500
07/21/14,15.3,16.05,15.05,15.3,3400
07/18/14,15.25,15.5,15.1,15.25,2500
07/17/14,15.55,15.95,15.5,15.55,1400
07/16/14,15.45,16.1,14.85,15.45,11700
07/15/14,15.65,16,14.85,15.65,14400
07/14/14,16.1,16.15,14.8,16.1,101600
07/11/2014,15.95,16.2,15,15.95,63800
07/10/2014,16,16,15.5,16,1799900
07/09/2014,15.1,15.7,15,15.1,4200
07/08/2014,15.05,15.7,14.65,15.05,18100
07/07/2014,14.85,15,14.7,14.85,3700
07/04/2014,14.9,15,14.65,14.9,500
07/03/2014,14.85,15.7,14.55,14.85,17600
07/02/2014,16,16.2,16,16,6800
07/01/2014,16,16.4,15.7,16,691000
06/30/14,16,16,15.7,16,5406800
06/27/14,15.7,16,15.3,15.7,13000
06/26/14,15.95,16,15.3,15.95,4100
06/25/14,15.95,16.3,15.8,15.95,7900
06/24/14,16.45,16.5,16.3,16.45,2300
06/23/14,16.35,16.4,16.3,16.35,200
06/20/14,15.95,16,15.8,15.95,5200
06/19/14,16,16.05,16,16,3900
06/18/14,16.15,16.3,15.75,16.15,42900
06/17/14,15.75,16.25,15.3,15.75,3600
06/16/14,16.05,16.3,15.3,16.05,1900
06/13/14,16.25,16.35,16,16.25,9500
06/12/2014,15.3,15.3,15.3,15.3,900
06/11/2014,15.7,15.75,15.7,15.7,42600
06/10/2014,15.75,15.8,15.15,15.75,18300
06/09/2014,15.85,16.35,15,15.85,43000
06/06/2014,16.3,16.35,16.3,16.3,12800
06/05/2014,16.25,16.3,16.2,16.25,8100
06/04/2014,15.95,16.05,15.9,15.95,8600
06/03/2014,15.95,16.65,15.9,15.95,17900
05/30/14,15.9,16,15.5,15.9,24100
05/29/14,16.65,17,16.15,16.65,15000
05/28/14,16.35,16.5,16,16.35,7900
05/27/14,16.35,16.75,15.2,16.35,24300
05/26/14,16.85,17,16.8,16.85,700
05/23/14,17.2,17.4,16.8,17.2,1500
05/22/14,17.1,17.2,16.85,17.1,11000
05/21/14,16.9,17.1,16.7,16.9,42300
05/20/14,17.1,17.3,16.9,17.1,8300
05/19/14,17,17,17,17,99100
05/16/14,17,17,17,17,5700
05/15/14,16.9,17,16.85,16.9,2400
05/14/14,16.7,16.85,16.7,16.7,70200
05/13/14,17.3,17.5,16.65,17.3,20500
05/12/2014,16.75,17.1,16.65,16.75,10300
05/09/2014,16.85,17,16.2,16.85,13800
05/08/2014,16.7,16.7,16.7,16.7,600
05/07/2014,16.95,17,16.9,16.95,1600
05/06/2014,16.7,17,16,16.7,55900
05/05/2014,17.05,17.95,16.85,17.05,29900
05/02/2014,17.35,17.95,16.85,17.35,11000
04/30/14,16.85,16.85,16.85,16.85,800
04/29/14,16.95,17.1,16.8,16.95,19600
04/28/14,16.75,17.1,16.75,16.75,11800
04/25/14,16.6,17,16.35,16.6,1500
04/24/14,16.4,17,16.35,16.4,7100
04/23/14,16.85,16.85,16.85,16.85,12000
04/22/14,16.85,17,15.5,16.85,26200
04/16/14,17,17.5,17,17,15300
04/15/14,17.15,17.15,17.15,17.15,300
04/14/14,17.05,17.4,16.75,17.05,50300
04/11/2014,16.75,16.8,16.5,16.75,1500
04/10/2014,17,17,17,17,500
04/09/2014,17,17,17,17,61900
04/08/2014,17,17.3,17,17,43000
04/07/2014,17.1,17.3,17.1,17.1,6700
04/04/2014,17.15,17.45,17.1,17.15,23900
04/02/2014,17.2,17.5,17,17.2,12500
04/01/2014,17.5,17.5,17.5,17.5,300
03/31/14,17.15,17.3,16.8,17.15,10900
03/28/14,17.35,17.8,16.8,17.35,11200
03/27/14,17.3,17.5,17.1,17.3,34800
03/26/14,17.75,18.5,17,17.75,35700
03/25/14,17.1,18,15.5,17.1,103500
03/24/14,17.15,17.4,17.1,17.15,3600
03/21/14,17.35,17.4,17.3,17.35,52300
03/20/14,17.35,17.6,17.25,17.35,26400
03/19/14,17.45,17.5,17.4,17.45,28200
03/18/14,17.55,17.9,17.5,17.55,1500
03/17/14,17.35,17.9,17.3,17.35,4500
03/14/14,17.7,17.9,17.5,17.7,2500
03/13/14,17.6,18,17.05,17.6,5500
03/12/2014,18.2,18.5,17.1,18.2,18400
03/11/2014,17.3,17.4,17,17.3,27200
03/10/2014,17.9,18,17.4,17.9,7600
03/07/2014,17.05,18,17,17.05,30300
03/06/2014,16.55,16.7,16.5,16.55,19100
03/05/2014,17.25,18.2,17,17.25,35200
03/04/2014,17.5,17.8,17.05,17.5,42600
03/03/2014,17.1,17.8,17,17.1,8200
02/28/14,16.95,17.1,16.25,16.95,22700
02/27/14,17.05,17.05,17,17.05,11100
02/26/14,17,17.1,17,17,59400
02/25/14,16.95,17,16.5,16.95,69200
02/24/14,16.6,16.9,16.5,16.6,16100
02/21/14,16.95,17,16.5,16.95,106000
02/20/14,16.95,17,16.25,16.95,25800
02/19/14,17,17.5,16.9,17,55500
02/18/14,16.95,17.95,16.25,16.95,34400
02/17/14,17.25,18,16.2,17.25,75100
02/14/14,17.25,17.7,16.2,17.25,37700
02/13/14,16.65,17,16.2,16.65,17300
02/12/2014,16.6,16.8,16.5,16.6,9100
02/11/2014,17.1,17.45,16.1,17.1,46300
02/10/2014,16.75,17.25,16,16.75,38200
02/07/2014,17.2,18,17,17.2,36700
02/06/2014,17.95,18,17.8,17.95,4100
02/05/2014,18.2,19,18.1,18.2,250800
02/04/2014,18.7,18.9,18.6,18.7,24000
02/03/2014,18.6,19.15,18.5,18.6,5400
01/31/14,18.95,19.7,18.5,18.95,80500
01/30/14,19.7,19.95,19.45,19.7,46800
01/29/14,19.65,19.95,19,19.65,25800
01/28/14,18.8,19.3,18.5,18.8,6200
01/27/14,18.45,18.55,17.75,18.45,1038000
01/24/14,17.95,19.3,17.5,17.95,38100
01/23/14,17.55,17.75,17.2,17.55,28000
01/22/14,17.45,17.9,17.25,17.45,22600
01/21/14,17.3,18,16.55,17.3,32200
01/20/14,16.55,17.5,16,16.55,53600
01/17/14,16,16.95,16,16,46000
01/16/14,15.95,17,15.1,15.95,18900
01/15/14,16.55,17.2,15.5,16.55,33400
01/14/14,15.7,16,15,15.7,20200
01/13/14,15.05,16,15,15.05,11100
01/10/2014,15.25,16,14.7,15.25,82900
01/09/2014,15.05,15.25,14.7,15.05,5300
01/08/2014,15.1,15.25,15,15.1,44000
01/07/2014,14.95,15.2,14.7,14.95,7300
01/06/2014,15,15.25,14.85,15,98700
01/03/2014,14.95,15,14.7,14.95,17200
01/02/2014,14.7,15,14.7,14.7,18600
12/31/13,14.65,15,14.65,14.65,25800
12/30/13,14.7,15,14.65,14.7,1300
12/27/13,14.75,15,14.65,14.75,5600
12/24/13,14.55,14.65,14.55,14.55,25500
12/23/13,14.65,16,14.55,14.65,53700
12/20/13,15.2,15.5,14.6,15.2,2300
12/19/13,14.7,15.3,14.6,14.7,212900
12/18/13,14.75,15,14.5,14.75,12800
12/17/13,14.4,15.5,14.1,14.4,33500
12/16/13,15.3,15.5,14.75,15.3,9200
12/11/2013,14.75,15.4,14.5,14.75,17400
12/10/2013,14.95,15.4,14.7,14.95,46700
12/09/2013,14.05,14.7,14,14.05,18100
12/06/2013,14,14.2,14,14,10500
12/05/2013,14,14,14,14,6000
12/04/2013,14.45,14.5,14,14.45,235000
12/03/2013,14.35,14.5,13.65,14.35,57900
12/02/2013,14,14.2,14,14,4900
11/29/13,14.05,14.35,14,14.05,27400
11/28/13,14.4,14.5,13.95,14.4,49000
11/27/13,14.35,14.4,14.35,14.35,20000
11/26/13,14.45,14.5,14,14.45,48500
11/25/13,14.2,14.4,14,14.2,5400
11/22/13,14.4,14.5,13.95,14.4,87400
11/21/13,13.85,13.95,13.85,13.85,4500
11/20/13,13.65,13.75,13.6,13.65,7600
11/19/13,14.4,15,13.6,14.4,6200
11/18/13,13.85,15,13.6,13.85,9200
11/15/13,13.9,14,13.55,13.9,1900
11/14/13,14.15,14.5,13.6,14.15,72100
11/13/13,13.55,14,13.5,13.55,18900
11/12/2013,13.55,13.95,13.2,13.55,8900
11/11/2013,13.5,14.5,13.5,13.5,11900
11/08/2013,13.55,13.7,13.5,13.55,3000
11/07/2013,13.7,13.9,13.5,13.7,8100
11/06/2013,13.9,14,13.5,13.9,7700
11/05/2013,13.9,14,13.8,13.9,6600
11/04/2013,13.95,14,13.8,13.95,7800
11/01/2013,13.8,13.8,13.8,13.8,1300
10/31/13,14,14.05,13.75,14,31800
10/30/13,13.7,14,13.3,13.7,24000
10/28/13,13.95,14,13.75,13.95,13800
10/25/13,14,14.05,14,14,5600
10/24/13,14,14.05,14,14,52500
10/23/13,14.2,14.25,14,14.2,7200
10/22/13,14,14,14,14,4000
10/18/13,13.75,13.75,13.75,13.75,2400
10/17/13,13.6,14,13.35,13.6,3500
10/16/13,13.5,13.5,13.5,13.5,1600
10/15/13,13.55,13.7,13.35,13.55,7600
10/14/13,13.5,13.7,13.35,13.5,102300
10/11/2013,13.45,14,13.3,13.45,7600
10/10/2013,13.9,14,13.5,13.9,8500
10/09/2013,14.25,14.5,13.5,14.25,134900
10/08/2013,13.85,14.2,13.5,13.85,93700
10/07/2013,13.5,13.5,13.5,13.5,8400
10/04/2013,13.3,13.85,13.3,13.3,3400
10/03/2013,13.3,13.4,13.3,13.3,10700
10/02/2013,13.45,13.9,13.2,13.45,11900
09/30/13,13.3,13.5,13.25,13.3,28200
09/27/13,13.3,13.3,13.3,13.3,500
09/26/13,13.2,13.3,13.2,13.2,2500
09/25/13,13.85,13.9,13.8,13.85,4400
09/24/13,13.1,13.85,13.1,13.1,10300
09/23/13,13.2,13.6,13,13.2,23800
09/20/13,13.45,13.85,13,13.45,6300
09/19/13,13.7,13.7,13.7,13.7,100
09/18/13,13,13.2,12.9,13,4400
09/17/13,12.9,13.9,12.8,12.9,27500
09/16/13,13.4,13.9,13,13.4,44600
09/13/13,13.9,13.9,13.55,13.9,401800
09/12/2013,13.6,13.95,13.55,13.6,1900
09/11/2013,13.55,13.6,13.5,13.55,2500
09/10/2013,13.9,13.95,13.6,13.9,1900
09/09/2013,13.95,14,13.95,13.95,19100
09/06/2013,13.95,14,13.9,13.95,37200
09/05/2013,13.55,14,13.5,13.55,3300
09/04/2013,13.85,13.9,13.5,13.85,2800
09/03/2013,13.9,14,13.8,13.9,15100
09/02/2013,13.6,13.9,13.5,13.6,1600
08/30/13,13.9,14.1,13.6,13.9,14900
08/29/13,13.75,14.1,13.6,13.75,2200
08/28/13,13.9,14,13.6,13.9,49100
08/27/13,13.95,14,13.9,13.95,20200
08/26/13,13.9,14.1,13.55,13.9,9500
08/23/13,14,14.05,13.95,14,20700
08/22/13,14,14,13.95,14,38800
08/21/13,14,14.15,13.6,14,5600
08/20/13,13.95,14.15,13.75,13.95,7900
08/19/13,14.15,14.2,13.8,14.15,24300
08/16/13,14.15,14.2,13.75,14.15,36500
08/15/13,13.75,14.1,13.7,13.75,4600
08/14/13,13.8,14.1,13.55,13.8,13900
08/13/13,13.8,14.1,13.5,13.8,9200
08/12/2013,13.9,13.9,13.9,13.9,100
08/08/2013,13.8,14.3,13.6,13.8,428800
08/07/2013,14.25,14.4,13.7,14.25,6300
08/06/2013,13.95,14.4,13.3,13.95,50600
08/05/2013,13.8,14.2,13.15,13.8,8500
08/02/2013,13.8,14,13.5,13.8,6100
08/01/2013,13.3,14,13.3,13.3,4200
07/31/13,14,14.05,13.9,14,2800
07/30/13,14,14.1,14,14,6100
07/29/13,14.1,14.4,14.1,14.1,11200
07/26/13,14.1,14.4,14.05,14.1,4400
07/25/13,14.4,14.5,14.4,14.4,4500
07/24/13,14.4,14.4,14.4,14.4,400
07/23/13,14.25,14.5,14,14.25,36900
07/22/13,14.05,14.1,14,14.05,10000
07/19/13,14.05,14.2,14,14.05,9300
07/18/13,14.05,14.1,14,14.05,11200
07/17/13,14.1,14.5,14,14.1,31500
07/16/13,14.5,14.75,14,14.5,151400
07/15/13,14,14,14,14,13800
07/12/2013,13.7,13.9,13.1,13.7,16100
07/11/2013,12.65,13,12.2,12.65,21400
07/10/2013,12.2,12.65,12,12.2,4600
07/09/2013,11.95,12.2,11.6,11.95,18000
07/08/2013,11.55,12.05,11.55,11.55,1900
07/05/2013,12.5,12.65,11.5,12.5,2900
07/04/2013,12.6,12.65,12.5,12.6,6800
07/03/2013,12.7,12.8,12.7,12.7,2500
07/02/2013,12.8,13,12.8,12.8,2900
07/01/2013,13.5,14,13.5,13.5,50200
06/28/13,13.65,14,13.4,13.65,9500
06/27/13,13.5,13.75,13.5,13.5,14300
06/26/13,13.65,13.75,13.5,13.65,14400
06/25/13,13.5,13.75,13.5,13.5,35200
06/24/13,13.5,14,13.5,13.5,16300
06/21/13,13.5,13.75,13.5,13.5,259800
06/20/13,13.45,14.15,13.1,13.45,16500
06/19/13,13.75,14.15,13.5,13.75,7100
06/18/13,14.25,14.6,14.1,14.25,57500
06/17/13,14.3,14.45,14.15,14.3,42500
06/14/13,14.5,14.6,14,14.5,83100
06/13/13,14.6,14.65,14.5,14.6,11500
06/12/2013,14.5,14.6,14.4,14.5,28200
06/11/2013,14.65,14.7,14.55,14.65,33300
06/10/2013,14.55,14.7,14.55,14.55,9100
06/07/2013,14.85,15,14.35,14.85,29500
06/06/2013,14.35,14.5,14.2,14.35,53800
06/05/2013,13.95,14,13.1,13.95,35100
06/04/2013,13.85,13.9,13.8,13.85,1100
06/03/2013,13.7,14,13.05,13.7,4000
05/31/13,14.2,14.2,14.2,14.2,2600
05/30/13,14,14.15,14,14,513900
05/29/13,14,14.2,13.95,14,439600
05/28/13,13.85,14,13.8,13.85,56000
05/27/13,14,14,13.95,14,74300
05/24/13,14,14,14,14,3600
05/23/13,13.95,14,13.6,13.95,113600
05/22/13,13.6,13.6,13.6,13.6,20000
05/21/13,13.55,14,13.5,13.55,14200
05/20/13,13.5,13.5,13.5,13.5,500
05/17/13,13.55,13.7,13.5,13.55,34900
05/16/13,13.55,13.6,13.5,13.55,6400
05/15/13,13.4,13.5,13.25,13.4,193000
05/14/13,13.5,13.5,13,13.5,112200
05/13/13,13.6,13.6,13.1,13.6,306600
05/10/2013,13.55,13.6,13,13.55,253900
05/09/2013,13,13.25,13,13,24600
05/08/2013,13.05,13.3,13,13.05,15800
05/07/2013,13.25,13.4,13.2,13.25,12500
